Date,Time,.SS,MoistureSensorRawAdcFromMc,MoistureSensorRawAdc,RawMoistureSensorComputedVoltsx100,FilteredMoistureSensorFromMc,SmoothMoistureReading,MoistureSensorRawAdc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,F0B8,F308,F331,F017,F322,F308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/04/2023,09:07:54:.364,.364,03 FF,03 FF,01 F3,1E AB,1F 40,03 FF
12/04/2023,09:07:54:.471,.471,03 FF,03 FF,01 F3,1E AB,1F 40,03 FF
12/04/2023,09:07:54:.577,.577,03 FF,03 FF,01 F3,1E AB,1F 40,03 FF
12/04/2023,09:07:54:.684,.684,03 FF,03 FF,01 F3,1E AB,1F 40,03 FF
12/04/2023,09:07:54:.790,.790,03 FF,03 FF,01 F3,1E AB,1F 40,03 FF
12/04/2023,09:07:54:.897,.897,03 FF,03 FF,01 F3,1E AB,1F 40,03 FF
12/04/2023,09:07:55:.004,.004,03 FF,03 FF,01 F3,1E AB,1F 40,03 FF
12/04/2023,09:07:55:.111,.111,03 FF,03 FF,01 F3,1E AB,1F 40,03 FF
12/04/2023,09:07:55:.217,.217,03 FF,03 FF,01 F3,1E AB,1F 40,03 FF
12/04/2023,09:07:55:.328,.328,03 FF,03 FF,01 F3,1E AB,1F 40,03 FF
12/04/2023,09:07:55:.432,.432,03 FF,03 FF,01 F3,1E AB,1F 40,03 FF
12/04/2023,09:07:55:.540,.540,03 FF,03 FF,01 F3,1E AB,1F 40,03 FF
12/04/2023,09:07:55:.646,.646,03 FF,03 FF,01 F3,1E AB,1F 40,03 FF
12/04/2023,09:07:55:.754,.754,03 FF,03 FF,01 F3,1E AB,1F 40,03 FF
12/04/2023,09:07:55:.861,.861,03 FF,03 FF,01 F3,1E AB,1F 40,03 FF
12/04/2023,09:07:55:.968,.968,03 FF,03 FF,01 F3,1E AB,1F 40,03 FF
12/04/2023,09:07:56:.078,.078,03 FF,03 FF,01 F3,1E AB,1F 40,03 FF
12/04/2023,09:07:56:.186,.186,03 FF,03 FF,01 F3,1E AB,1F 40,03 FF
12/04/2023,09:07:56:.292,.292,03 FF,03 FF,01 F3,1E AB,1F 40,03 FF
12/04/2023,09:07:56:.399,.399,03 FF,03 FF,01 F3,1E AB,1F 40,03 FF
12/04/2023,09:07:56:.507,.507,03 FF,03 FF,01 F3,1E AB,1F 40,03 FF
12/04/2023,09:07:56:.615,.615,03 FF,03 FF,01 F3,1E AB,1F 40,03 FF
12/04/2023,09:07:56:.721,.721,03 FF,03 FF,01 F3,1E AB,1F 40,03 FF
12/04/2023,09:07:56:.828,.828,03 FF,03 FF,01 F3,1E AB,1F 40,03 FF
12/04/2023,09:07:56:.935,.935,03 FF,03 FF,01 F3,1E AB,1F 40,03 FF
12/04/2023,09:07:57:.085,.085,03 FF,03 FF,01 F3,1E AB,00 00,03 FF
12/04/2023,09:07:57:.192,.192,03 FF,03 FF,01 F3,1E AB,00 00,03 FF
12/04/2023,09:07:57:.299,.299,03 FF,03 FF,01 F3,1E AB,00 00,03 FF
12/04/2023,09:07:57:.406,.406,03 FF,03 FF,01 F3,1E AB,00 00,03 FF
12/04/2023,09:07:57:.514,.514,03 FF,03 FF,01 F3,1E AB,00 00,03 FF
12/04/2023,09:07:57:.658,.658,03 FF,03 FF,01 F3,1E AB,00 00,03 FF
12/04/2023,09:07:57:.764,.764,03 FF,03 FF,01 F3,00 00,00 00,03 FF
12/04/2023,09:07:57:.871,.871,03 FF,03 FF,01 F3,00 00,00 00,03 FF
12/04/2023,09:07:57:.978,.978,03 FF,03 FF,01 F3,00 00,00 00,03 FF
12/04/2023,09:07:58:.086,.086,03 FF,03 FF,01 F3,00 00,00 00,03 FF
12/04/2023,09:07:58:.194,.194,03 FF,03 FF,01 F3,00 00,00 00,03 FF
12/04/2023,09:07:58:.301,.301,03 FF,03 FF,01 F3,00 00,00 00,03 FF
12/04/2023,09:07:58:.407,.407,03 FF,03 FF,01 F3,00 00,00 00,03 FF
12/04/2023,09:07:58:.515,.515,03 FF,03 FF,01 F3,00 00,00 00,03 FF
12/04/2023,09:07:58:.656,.656,03 FF,03 FF,01 F3,00 00,00 00,03 FF
12/04/2023,09:07:58:.763,.763,03 FF,03 FF,01 F3,00 00,00 00,03 FF
12/04/2023,09:07:58:.870,.870,03 FF,03 FF,01 F3,00 00,00 00,03 FF
12/04/2023,09:07:58:.979,.979,03 FF,03 FF,01 F3,00 00,00 00,03 FF
12/04/2023,09:07:59:.086,.086,03 FF,03 FF,01 F3,00 00,00 00,03 FF
12/04/2023,09:07:59:.193,.193,03 FF,03 FF,01 F3,00 00,00 00,03 FF
12/04/2023,09:07:59:.300,.300,03 FF,03 FF,01 F3,00 00,00 00,03 FF
12/04/2023,09:07:59:.408,.408,03 FF,03 FF,01 F3,00 00,00 00,03 FF
12/04/2023,09:07:59:.515,.515,03 FF,03 FF,01 F3,00 00,00 00,03 FF
12/04/2023,09:07:59:.622,.622,03 FF,03 FF,01 F3,00 00,00 00,03 FF
12/04/2023,09:07:59:.728,.728,03 FF,03 FF,01 F3,00 00,00 00,03 FF
12/04/2023,09:07:59:.839,.839,03 FF,03 FF,01 F3,00 00,00 00,03 FF
12/04/2023,09:07:59:.946,.946,03 FF,03 FF,01 F3,00 00,00 00,03 FF
12/04/2023,09:08:00:.058,.058,03 FF,03 FF,01 F3,00 00,00 00,03 FF
12/04/2023,09:08:00:.166,.166,03 FF,03 FF,01 F3,00 00,00 00,03 FF
12/04/2023,09:08:00:.272,.272,03 FF,03 FF,01 F3,00 00,00 00,03 FF
12/04/2023,09:08:00:.379,.379,03 FF,03 FF,01 F3,00 00,00 00,03 FF
12/04/2023,09:08:00:.543,.543,03 FF,03 FF,01 F3,00 00,00 00,03 FF
12/04/2023,09:08:00:.650,.650,03 FF,03 FF,01 F3,00 00,00 00,03 FF
12/04/2023,09:08:00:.757,.757,03 FF,03 FF,01 F3,00 00,00 00,03 FF
12/04/2023,09:08:00:.864,.864,03 FF,03 FF,01 F3,00 00,00 00,03 FF
12/04/2023,09:08:00:.970,.970,03 FF,03 FF,01 F3,00 00,00 00,03 FF
12/04/2023,09:08:01:.078,.078,03 FF,03 FF,01 F3,00 00,00 00,03 FF
12/04/2023,09:08:01:.185,.185,03 FF,03 FF,01 F3,00 00,00 00,03 FF
12/04/2023,09:08:01:.296,.296,03 FF,03 FF,01 F3,00 00,00 00,03 FF
12/04/2023,09:08:01:.415,.415,03 FF,03 FF,01 F3,00 00,00 00,03 FF
12/04/2023,09:08:01:.525,.525,03 FF,03 FF,01 F3,00 00,00 00,03 FF
12/04/2023,09:08:01:.633,.633,03 FF,03 FF,01 F3,00 00,00 00,03 FF
12/04/2023,09:08:01:.741,.741,03 FF,03 FF,01 F3,00 00,00 00,03 FF
12/04/2023,09:08:01:.848,.848,03 FF,03 FF,01 F3,00 00,00 00,03 FF
12/04/2023,09:08:01:.955,.955,03 FF,03 FF,01 F3,00 00,00 00,03 FF
12/04/2023,09:08:02:.063,.063,03 FF,03 FF,01 F3,00 00,00 00,03 FF
12/04/2023,09:08:02:.172,.172,03 FF,03 FF,01 F3,00 00,00 00,03 FF
12/04/2023,09:08:02:.279,.279,03 FF,03 FF,01 F3,00 00,00 00,03 FF
12/04/2023,09:08:02:.386,.386,03 FF,03 FF,01 F3,00 00,00 00,03 FF
12/04/2023,09:08:02:.495,.495,03 FF,03 FF,01 F3,00 00,00 00,03 FF
12/04/2023,09:08:02:.601,.601,03 FF,03 FF,01 F3,00 00,00 00,03 FF
12/04/2023,09:08:02:.709,.709,03 FF,03 FF,01 F3,00 00,00 00,03 FF
12/04/2023,09:08:02:.816,.816,03 FF,03 FF,01 F3,00 00,00 00,03 FF
12/04/2023,09:08:02:.924,.924,03 FF,03 FF,01 F3,00 00,00 00,03 FF
12/04/2023,09:08:03:.032,.032,03 FF,03 FF,01 F3,00 00,00 00,03 FF
12/04/2023,09:08:03:.138,.138,03 FF,03 FF,01 F3,00 00,00 00,03 FF
12/04/2023,09:08:03:.245,.245,03 FF,03 FF,01 F3,00 00,00 00,03 FF
12/04/2023,09:08:03:.353,.353,03 FF,03 FF,01 F3,00 00,00 00,03 FF
12/04/2023,09:08:03:.461,.461,03 FF,03 FF,01 F3,00 00,00 00,03 FF
12/04/2023,09:08:03:.569,.569,03 FF,03 FF,01 F3,00 00,00 00,03 FF
12/04/2023,09:08:03:.676,.676,03 FF,03 FF,01 F3,00 00,00 00,03 FF
12/04/2023,09:08:03:.783,.783,03 FF,03 FF,01 F3,00 00,00 00,03 FF
12/04/2023,09:08:03:.891,.891,03 FF,03 FF,01 F3,00 00,00 00,03 FF
12/04/2023,09:08:03:.998,.998,03 FF,03 FF,01 F3,00 00,00 00,03 FF
12/04/2023,09:08:04:.107,.107,03 FF,03 FF,01 F3,00 00,00 00,03 FF
12/04/2023,09:08:04:.215,.215,03 FF,03 FF,01 F3,00 00,00 00,03 FF
12/04/2023,09:08:04:.325,.325,03 FF,03 FF,01 F3,00 00,00 00,03 FF
12/04/2023,09:08:04:.433,.433,03 FF,03 FF,01 F3,00 00,00 00,03 FF
12/04/2023,09:08:04:.540,.540,03 FF,03 FF,01 F3,00 00,00 00,03 FF
12/04/2023,09:08:04:.648,.648,03 FF,03 FF,01 F3,00 00,00 00,03 FF
12/04/2023,09:08:04:.755,.755,03 FF,03 FF,01 F3,00 00,00 00,03 FF
12/04/2023,09:08:04:.863,.863,03 FF,03 FF,01 F3,00 00,00 00,03 FF
12/04/2023,09:08:04:.971,.971,03 FF,03 FF,01 F3,00 00,00 00,03 FF
12/04/2023,09:08:05:.081,.081,03 FF,03 FF,01 F3,00 00,00 00,03 FF
12/04/2023,09:08:05:.189,.189,03 FF,03 FF,01 F3,00 00,00 00,03 FF
12/04/2023,09:08:05:.298,.298,03 FF,03 FF,01 F3,00 00,00 00,03 FF
12/04/2023,09:08:05:.405,.405,03 FF,03 FF,01 F3,00 00,00 00,03 FF
12/04/2023,09:08:05:.513,.513,03 FF,03 FF,01 F3,00 00,00 00,03 FF
12/04/2023,09:08:05:.620,.620,03 FF,03 FF,01 F3,00 00,00 00,03 FF
12/04/2023,09:08:05:.728,.728,03 FF,03 FF,01 F3,00 00,00 00,03 FF
12/04/2023,09:08:05:.835,.835,03 FF,03 FF,01 F3,00 00,00 00,03 FF
12/04/2023,09:08:05:.942,.942,03 FF,03 FF,01 F3,00 00,00 00,03 FF
12/04/2023,09:08:06:.050,.050,03 FF,03 FF,01 F3,00 00,00 00,03 FF
12/04/2023,09:08:06:.157,.157,03 FF,03 FF,01 F3,00 00,00 00,03 FF
12/04/2023,09:08:06:.264,.264,03 FF,03 FF,01 F3,00 00,00 00,03 FF
12/04/2023,09:08:06:.373,.373,03 FF,03 FF,01 F3,00 00,00 00,03 FF
12/04/2023,09:08:06:.481,.481,03 FF,03 FF,01 F3,00 00,00 00,03 FF
12/04/2023,09:08:06:.588,.588,03 FF,03 FF,01 F3,00 00,00 00,03 FF
12/04/2023,09:08:06:.695,.695,03 FF,03 FF,01 F3,00 00,00 00,03 FF
12/04/2023,09:08:06:.802,.802,03 FF,03 FF,01 F3,00 00,00 00,03 FF
12/04/2023,09:08:06:.909,.909,03 FF,03 FF,01 F3,00 00,00 00,03 FF
12/04/2023,09:08:07:.016,.016,03 FF,03 FF,01 F3,00 00,00 00,03 FF
12/04/2023,09:08:07:.124,.124,03 FF,03 FF,01 F3,00 00,00 00,03 FF
12/04/2023,09:08:07:.232,.232,03 FF,03 FF,01 F3,00 00,00 00,03 FF
12/04/2023,09:08:07:.341,.341,03 FF,03 FF,01 F3,00 00,00 00,03 FF
12/04/2023,09:08:07:.449,.449,03 FF,03 FF,01 F3,00 00,00 00,03 FF
12/04/2023,09:08:07:.556,.556,03 FF,03 FF,01 F3,00 00,00 00,03 FF
12/04/2023,09:08:07:.664,.664,03 FF,03 FF,01 F3,00 00,00 00,03 FF
12/04/2023,09:08:07:.772,.772,03 FF,03 FF,01 F3,00 00,00 00,03 FF
12/04/2023,09:08:07:.879,.879,03 FF,03 FF,01 F3,00 00,00 00,03 FF
12/04/2023,09:08:07:.986,.986,03 FF,03 FF,01 F3,00 00,00 00,03 FF
12/04/2023,09:08:08:.093,.093,03 FF,03 FF,01 F3,00 00,00 00,03 FF
12/04/2023,09:08:08:.202,.202,03 FF,03 FF,01 F3,00 00,00 00,03 FF
12/04/2023,09:08:08:.310,.310,03 FF,03 FF,01 F3,00 00,00 00,03 FF
12/04/2023,09:08:08:.416,.416,03 FF,03 FF,01 F3,00 00,00 00,03 FF
12/04/2023,09:08:08:.524,.524,03 FF,03 FF,01 F3,00 00,00 00,03 FF
12/04/2023,09:08:08:.631,.631,03 FF,03 FF,01 F3,00 00,00 00,03 FF
12/04/2023,09:08:08:.739,.739,03 FF,03 FF,01 F3,00 00,00 00,03 FF
12/04/2023,09:08:08:.847,.847,03 FF,03 FF,01 F3,00 00,00 00,03 FF
12/04/2023,09:08:08:.956,.956,03 FF,03 FF,01 F3,00 00,00 00,03 FF
12/04/2023,09:08:09:.062,.062,03 FF,03 FF,01 F3,00 00,00 00,03 FF
12/04/2023,09:08:09:.169,.169,03 FF,03 FF,01 F3,00 00,00 00,03 FF
12/04/2023,09:08:09:.276,.276,03 FF,03 FF,01 F3,00 00,00 00,03 FF
12/04/2023,09:08:09:.382,.382,03 FF,03 FF,01 F3,00 00,00 00,03 FF
12/04/2023,09:08:09:.490,.490,03 FF,03 FF,01 F3,00 00,00 00,03 FF
12/04/2023,09:08:09:.599,.599,03 FF,03 FF,01 F3,00 00,00 00,03 FF
12/04/2023,09:08:09:.706,.706,03 FF,03 FF,01 F3,00 00,00 00,03 FF
12/04/2023,09:08:09:.814,.814,03 FF,03 FF,01 F3,00 00,00 00,03 FF
12/04/2023,09:08:09:.921,.921,03 FF,03 FF,01 F3,00 00,00 00,03 FF
12/04/2023,09:08:10:.028,.028,03 FF,03 FF,01 F3,00 00,00 00,03 FF
12/04/2023,09:08:10:.140,.140,03 FF,03 FF,01 F3,00 00,00 00,03 FF
12/04/2023,09:08:10:.252,.252,03 FF,03 FF,01 F3,00 00,00 00,03 FF
12/04/2023,09:08:10:.361,.361,03 FF,03 FF,01 F3,00 00,00 00,03 FF
12/04/2023,09:08:10:.470,.470,03 FF,03 FF,01 F3,00 00,00 00,03 FF
12/04/2023,09:08:10:.579,.579,03 FF,03 FF,01 F3,00 00,00 00,03 FF
12/04/2023,09:08:10:.687,.687,03 FF,03 FF,01 F3,00 00,00 00,03 FF
12/04/2023,09:08:10:.795,.795,03 FF,03 FF,01 F3,00 00,00 00,03 FF
12/04/2023,09:08:10:.904,.904,03 FF,03 FF,01 F3,00 00,00 00,03 FF
12/04/2023,09:08:11:.011,.011,03 FF,03 FF,01 F3,00 00,00 00,03 FF
12/04/2023,09:08:11:.119,.119,03 FF,03 FF,01 F3,00 00,00 00,03 FF
12/04/2023,09:08:11:.227,.227,03 FF,03 FF,01 F3,00 00,00 00,03 FF
12/04/2023,09:08:11:.334,.334,03 FF,03 FF,01 F3,00 00,00 00,03 FF
12/04/2023,09:08:11:.442,.442,03 FF,03 FF,01 F3,00 00,00 00,03 FF
12/04/2023,09:08:11:.550,.550,03 FF,03 FF,01 F3,00 00,00 00,03 FF
12/04/2023,09:08:11:.659,.659,03 FF,03 FF,01 F3,00 00,00 00,03 FF
12/04/2023,09:08:11:.766,.766,03 FF,03 FF,01 F3,00 00,00 00,03 FF
12/04/2023,09:08:11:.874,.874,03 FF,03 FF,01 F3,00 00,00 00,03 FF
12/04/2023,09:08:11:.980,.980,03 FF,03 FF,01 F3,00 00,00 00,03 FF
12/04/2023,09:08:12:.087,.087,03 FF,03 FF,01 F3,00 00,00 00,03 FF
12/04/2023,09:08:12:.195,.195,03 FF,03 FF,01 F3,00 00,00 00,03 FF
12/04/2023,09:08:12:.302,.302,03 FF,03 FF,01 F3,00 00,00 00,03 FF
